Date,Close/Last,Volume,Open,High,Low
04/11/2025,$83.71,18099210,$84.725,$85.2099,$78.00
04/10/2025,$84.63,16133730,$87.24,$87.397,$81.3872
04/09/2025,$91.40,26917460,$75.38,$94.14,$74.67
04/08/2025,$77.09,18606170,$83.93,$86.36,$75.23
04/07/2025,$78.82,22525910,$70.295,$83.47,$69.99
04/04/2025,$76.89,29707520,$77.48,$78.27,$69.84
04/03/2025,$82.29,28920200,$87.325,$87.70,$81.25
04/02/2025,$100.65,7892018,$95.025,$101.45,$94.65
04/01/2025,$97.64,10309370,$95.80,$99.54,$93.96
03/31/2025,$95.48,15801880,$92.72,$96.11,$89.235
03/28/2025,$96.68,13202790,$99.15,$100.26,$95.861
03/27/2025,$102.52,7639465,$102.32,$103.71,$99.73
03/26/2025,$104.28,7298424,$109.17,$109.42,$103.05
03/25/2025,$109.82,5752916,$109.99,$111.00,$108.7504
03/24/2025,$109.28,10099190,$106.95,$110.68,$106.795
03/21/2025,$104.21,8696437,$100.27,$104.43,$99.1997
03/20/2025,$101.85,8603982,$98.46,$104.19,$98.46
03/19/2025,$101.54,17808920,$99.625,$103.17,$97.65
03/18/2025,$94.01,5371985,$95.90,$96.12,$92.91
03/17/2025,$96.59,5771599,$95.02,$98.43,$94.5811
03/14/2025,$94.85,7065105,$94.61,$95.83,$93.06
03/13/2025,$90.59,11076350,$95.17,$95.53,$89.10
03/12/2025,$96.53,8531861,$96.67,$99.1347,$95.29
03/11/2025,$92.95,12127100,$92.75,$95.1085,$91.1504
03/10/2025,$92.75,16385340,$96.07,$96.1869,$91.69
03/07/2025,$100.13,13894540,$100.85,$103.50,$95.36
03/06/2025,$102.49,12036240,$103.51,$109.45,$101.36
03/05/2025,$106.15,8409379,$102.76,$106.65,$101.59
03/04/2025,$101.73,13995340,$103.61,$104.1928,$97.85
03/03/2025,$106.58,7795180,$112.89,$115.2085,$104.81
02/28/2025,$112.00,6271728,$109.00,$112.09,$107.58
02/27/2025,$110.83,5790135,$114.85,$115.59,$110.15
02/26/2025,$113.23,4909429,$111.88,$114.80,$110.84
02/25/2025,$110.95,9977694,$113.29,$115.00,$107.00
02/24/2025,$115.48,8545018,$115.56,$117.03,$109.81
02/21/2025,$115.56,10064130,$125.20,$125.50,$115.30
02/20/2025,$123.47,8855949,$126.90,$126.95,$120.80
